"time (UTC)","airtemp_avg (degC)","qc_airtemp_avg","baro_pressure (hPa)","qc_baro_pressure","rh (%)","qc_rh","rain (in)","qc_rain","winddir (deg from)","qc_winddir","windspeed_avg (m/s)","qc_windspeed_avg","windspeed_max (m/s)","qc_windspeed_max","land par_avg (μmol of photons m-2 s-1)","qc_par_avg","underwater lower_par (μmol of photons m-2 s-1)","qc_lower_par","underwater upper_par (μmol of photons m-2 s-1)","qc_upper_par","co2_avg (ppm)","qc_co2_avg","h2o_avg (mmol/mol)","qc_h2o_avg"
"2025-05-24 02:05:00.000","12.430000305175781","0","1020.0999755859375","0","61.58000183105469","0","0.0","0","24.690000534057617","0","0.8889999985694885","0","2.4660000801086426","0","205.39999389648438","0","29.229999542236328","0","0.0","0","419.20001220703125","0","6.97599983215332","0"
"2025-05-24 02:10:00.000","12.40999984741211","0","1020.0980224609375","0","62.970001220703125","0","0.0","0","350.29998779296875","0","1.2139999866485596","0","2.5989999771118164","0","204.39999389648438","0","42.63999938964844","0","0.0","0","418.79998779296875","0","7.020999908447266","0"
"2025-05-24 02:15:00.000","12.420000076293945","0","1020.093017578125","0","61.5099983215332","0","0.0","0","49.45000076293945","0","0.9120000004768372","0","2.3320000171661377","0","189.1999969482422","0","17.1200008392334","0","0.0","0","418.8999938964844","0","6.932000160217285","0"
"2025-05-24 02:20:00.000","12.4399995803833","0","1020.031982421875","0","61.88999938964844","0","0.0","0","34.36000061035156","0","0.5450000166893005","0","1.6660000085830688","0","169.60000610351562","0","4.421999931335449","0","0.0","0","418.3999938964844","0","6.9070000648498535","0"
"2025-05-24 02:25:00.000","12.479999542236328","0","1020.0780029296875","0","60.54999923706055","0","0.0","0","134.10000610351562","0","1.1059999465942383","0","3.431999921798706","0","157.1999969482422","0","15.710000038146973","0","0.0","0","418.3999938964844","0","6.956999778747559","0"
"2025-05-24 02:30:00.000","12.550000190734863","0","1020.0819702148438","0","61.02000045776367","0","0.0","0","142.8000030517578","0","0.9340000152587891","0","1.7660000324249268","0","152.0","0","69.02999877929688","0","0.0","0","418.29998779296875","0","6.98199987411499","0"
"2025-05-24 02:35:00.000","12.609999656677246","0","1020.0670166015625","0","62.27000045776367","0","0.0","0","35.13999938964844","0","1.0180000066757202","0","2.9649999141693115","0","142.60000610351562","0","29.110000610351562","0","0.0","0","418.20001220703125","0","7.044000148773193","0"
"2025-05-24 02:40:00.000","12.649999618530273","0","1020.02001953125","0","61.45000076293945","0","0.0","0","38.880001068115234","0","1.0449999570846558","0","2.631999969482422","0","137.60000610351562","0","23.489999771118164","0","0.0","0","418.20001220703125","0","7.117000102996826","0"
"2025-05-24 02:45:00.000","12.680000305175781","0","1020.0","0","61.86000061035156","0","0.0","0","134.10000610351562","0","0.4020000100135803","0","1.965999960899353","0","132.5","0","23.389999389648438","0","0.0","0","418.1000061035156","0","7.123000144958496","0"
"2025-05-24 02:50:00.000","12.680000305175781","0","1019.9920043945312","0","62.83000183105469","0","0.0","0","82.80000305175781","0","1.2319999933242798","0","2.865999937057495","0","117.0","0","41.88999938964844","0","0.0","0","418.0","0","7.321000099182129","0"
"2025-05-24 02:55:00.000","12.670000076293945","0","1020.0","0","62.400001525878906","0","0.0","0","111.5999984741211","0","0.7300000190734863","0","2.3320000171661377","0","108.0","0","0.032999999821186066","0","0.0","0","418.1000061035156","0","7.28000020980835","0"
"2025-05-24 03:00:00.000","12.649999618530273","0","1019.9949951171875","0","63.619998931884766","0","0.0","0","94.0999984741211","0","0.8519999980926514","0","1.6330000162124634","0","99.4000015258789","0","71.38999938964844","0","0.0","0","418.20001220703125","0","7.355999946594238","0"
"2025-05-24 03:05:00.000","12.619999885559082","0","1019.9819946289062","0","63.08000183105469","0","0.0","0","154.5","0","0.8429999947547913","0","2.065999984741211","0","89.30000305175781","0","11.109999656677246","0","0.0","0","418.29998779296875","0","7.353000164031982","0"
"2025-05-24 03:10:00.000","12.59000015258789","0","1019.968017578125","0","63.7400016784668","0","0.0","0","70.86000061035156","0","0.875","0","2.4660000801086426","0","82.19999694824219","0","17.549999237060547","0","0.0","0","418.70001220703125","0","7.390999794006348","0"
"2025-05-24 03:15:00.000","12.529999732971191","0","1019.9000244140625","0","63.33000183105469","0","0.0","0","85.19999694824219","0","1.0920000076293945","0","2.8989999294281006","0","73.58000183105469","0","62.380001068115234","0","0.0","0","419.0","0","7.296999931335449","0"
"2025-05-24 03:20:00.000","12.470000267028809","0","1019.9000244140625","0","64.8499984741211","0","0.0","0","10.039999961853027","0","0.515999972820282","0","1.6330000162124634","0","59.29999923706055","0","10.369999885559082","0","0.0","0","419.3999938964844","0","7.4019999504089355","0"
"2025-05-24 03:25:00.000","12.350000381469727","0","1019.947998046875","0","64.72000122070312","0","0.0","0","47.04999923706055","0","0.800000011920929","0","1.7330000400543213","0","45.439998626708984","0","8.050000190734863","0","0.0","0","419.79998779296875","0","7.334000110626221","0"
"2025-05-24 03:30:00.000","12.229999542236328","0","1020.0","0","64.18000030517578","0","0.0","0","67.52999877929688","0","0.5189999938011169","0","1.3329999446868896","0","34.15999984741211","0","1.4780000448226929","0","0.0","0","419.70001220703125","0","7.234000205993652","0"
"2025-05-24 03:35:00.000","12.180000305175781","0","1019.9869995117188","0","63.88999938964844","0","0.0","0","27.459999084472656","0","0.9629999995231628","0","2.131999969482422","0","25.6200008392334","0","23.1299991607666","0","0.0","0","419.79998779296875","0","7.206999778747559","0"
"2025-05-24 03:40:00.000","12.119999885559082","0","1020.0","0","63.9900016784668","0","0.0","0","20.3700008392334","0","0.625","0","1.5329999923706055","0","18.489999771118164","0","57.34000015258789","0","0.0","0","420.5","0","7.1570000648498535","0"
"2025-05-24 03:45:00.000","12.050000190734863","0","1019.9420166015625","0","64.52999877929688","0","0.0","0","34.529998779296875","0","1.0160000324249268","0","2.3989999294281006","0","12.75","0","146.6999969482422","0","0.0","0","420.70001220703125","0","7.142000198364258","0"
"2025-05-24 03:50:00.000","11.970000267028809","0","1019.9000244140625","0","65.20999908447266","0","0.0","0","26.93000030517578","0","0.7459999918937683","0","1.7660000324249268","0","8.75","0","13.75","0","0.0","0","425.6000061035156","0","7.331999778747559","0"
"2025-05-24 03:55:00.000","11.869999885559082","0","1019.9849853515625","0","64.7300033569336","0","0.0","0","42.04999923706055","0","0.25099998712539673","0","1.2000000476837158","0","6.150000095367432","0","42.29999923706055","0","0.0","0","422.5","0","7.199999809265137","0"
"2025-05-24 04:00:00.000","11.819999694824219","0","1019.927978515625","0","65.54000091552734","0","0.0","0","143.39999389648438","0","0.21899999678134918","0","1.1660000085830688","0","4.296999931335449","0","14.170000076293945","0","0.0","0","423.0","0","7.285999774932861","0"
"2025-05-24 04:05:00.000","11.760000228881836","0","1019.9520263671875","0","66.3499984741211","0","0.0","0","20.110000610351562","0","0.6880000233650208","0","1.465999960899353","0","2.803999900817871","0","36.86000061035156","0","0.0","0","422.0","0","7.293000221252441","0"
"2025-05-24 04:10:00.000","11.6899995803833","0","1020.0","0","65.66999816894531","0","0.0","0","346.79998779296875","0","0.6629999876022339","0","2.431999921798706","0","1.5850000381469727","0","52.61000061035156","0","0.0","0","422.29998779296875","0","7.293000221252441","0"
"2025-05-24 04:15:00.000","11.680000305175781","0","1020.0","0","66.0999984741211","0","0.0","0","353.79998779296875","0","0.8650000095367432","0","2.565999984741211","0","0.7509999871253967","0","25.40999984741211","0","0.0","0","422.3999938964844","0","7.27400016784668","0"
"2025-05-24 04:20:00.000","11.609999656677246","0","1020.0900268554688","0","66.62000274658203","0","0.0","0","53.34000015258789","0","0.6880000233650208","0","1.3660000562667847","0","0.24899999797344208","0","28.149999618530273","0","0.0","0","422.3999938964844","0","7.3520002365112305","0"
"2025-05-24 04:25:00.000","11.489999771118164","0","1020.0999755859375","0","67.08000183105469","0","0.0","0","38.33000183105469","0","0.3970000147819519","0","1.100000023841858","0","0.012000000104308128","0","26.18000030517578","0","0.0","0","423.0","0","7.336999893188477","0"
"2025-05-24 04:30:00.000","11.430000305175781","0","1020.0999755859375","0","67.69999694824219","0","0.0","0","340.6000061035156","0","0.2070000022649765","0","0.6660000085830688","0","0.0","0","0.0","0","0.0","0","424.0","0","7.441999912261963","0"
"2025-05-24 04:35:00.000","11.329999923706055","0","1020.1380004882812","0","68.0","0","0.0","0","348.1000061035156","0","0.6399999856948853","0","1.465999960899353","0","0.0","0","42.439998626708984","0","0.0","0","423.0","0","7.39300012588501","0"
"2025-05-24 04:40:00.000","11.300000190734863","0","1020.2000122070312","0","68.55999755859375","0","0.0","0","19.5","0","0.8450000286102295","0","1.7660000324249268","0","0.0","0","32.880001068115234","0","0.0","0","423.0","0","7.446000099182129","0"
"2025-05-24 04:45:00.000","11.220000267028809","0","1020.2000122070312","0","68.9800033569336","0","0.0","0","359.29998779296875","0","0.16599999368190765","0","1.065999984741211","0","0.0","0","19.190000534057617","0","0.0","0","424.79998779296875","0","7.480999946594238","0"
"2025-05-24 04:50:00.000","11.130000114440918","0","1020.2000122070312","0","69.4800033569336","0","0.0","0","18.979999542236328","0","0.41499999165534973","0","1.2330000400543213","0","0.0","0","79.83999633789062","0","0.0","0","424.79998779296875","0","7.531000137329102","0"
"2025-05-24 04:55:00.000","11.039999961853027","0","1020.2000122070312","0","69.94000244140625","0","0.0","0","8.25","0","0.5830000042915344","0","1.6330000162124634","0","0.0","0","17.06999969482422","0","0.0","0","424.20001220703125","0","7.5980000495910645","0"
"2025-05-24 05:00:00.000","10.90999984741211","0","1020.2030029296875","0","70.95999908447266","0","0.0","0","351.20001220703125","0","0.28700000047683716","0","0.9330000281333923","0","0.0","0","81.69999694824219","0","0.0","0","427.8999938964844","0","7.73799991607666","0"
"2025-05-24 05:05:00.000","10.710000038146973","0","1020.2999877929688","0","71.44999694824219","0","0.0","0","0.16300000250339508","0","0.25","0","0.9330000281333923","0","0.0","0","64.01000213623047","0","0.0","0","427.5","0","7.664999961853027","0"
"2025-05-24 05:10:00.000","10.619999885559082","0","1020.2999877929688","0","72.18000030517578","0","0.0","0","317.1000061035156","0","0.10700000077486038","0","0.5329999923706055","0","0.0","0","27.389999389648438","0","0.0","0","430.1000061035156","0","7.789000034332275","0"
"2025-05-24 05:15:00.000","10.4399995803833","0","1020.2999877929688","0","72.63999938964844","0","0.0","0","335.6000061035156","0","0.08799999952316284","0","0.765999972820282","0","0.0","0","9.510000228881836","0","0.0","0","428.5","0","7.7779998779296875","0"
"2025-05-24 05:20:00.000","10.40999984741211","0","1020.2150268554688","0","72.73999786376953","0","0.0","0","275.20001220703125","0","0.4180000126361847","0","2.2990000247955322","0","0.0","0","92.80000305175781","0","0.0","0","428.79998779296875","0","7.751999855041504","0"
"2025-05-24 05:25:00.000","10.390000343322754","0","1020.2000122070312","0","73.23999786376953","0","0.0","0","38.849998474121094","0","0.08799999952316284","0","0.6330000162124634","0","0.0","0","1.8839999437332153","0","0.0","0","429.0","0","7.89900016784668","0"
"2025-05-24 05:30:00.000","10.350000381469727","0","1020.2000122070312","0","73.61000061035156","0","0.0","0","54.93000030517578","0","0.15199999511241913","0","0.8659999966621399","0","0.0","0","7.61899995803833","0","0.0","0","428.79998779296875","0","7.921000003814697","0"
"2025-05-24 05:35:00.000","10.319999694824219","0","1020.2000122070312","0","73.91000366210938","0","0.0","0","31.739999771118164","0","0.24500000476837158","0","0.9660000205039978","0","0.0","0","0.09200000017881393","0","0.0","0","427.8999938964844","0","8.010000228881836","0"
"2025-05-24 05:40:00.000","10.319999694824219","0","1020.1179809570312","0","73.72000122070312","0","0.0","0","142.10000610351562","0","0.6370000243186951","0","1.5329999923706055","0","0.0","0","0.0","0","0.0","0","426.20001220703125","0","7.876999855041504","0"
"2025-05-24 05:45:00.000","10.399999618530273","0","1020.0999755859375","0","73.61000061035156","0","0.0","0","10.529999732971191","0","0.5699999928474426","0","1.5989999771118164","0","0.0","0","26.299999237060547","0","0.0","0","427.70001220703125","0","7.886000156402588","0"
"2025-05-24 05:50:00.000","10.319999694824219","0","1020.0999755859375","0","73.87999725341797","0","0.0","0","346.3999938964844","0","0.2529999911785126","0","1.0329999923706055","0","0.0","0","11.479999542236328","0","0.0","0","430.0","0","7.956999778747559","0"
"2025-05-24 05:55:00.000","10.199999809265137","0","1020.0999755859375","0","74.0","0","0.0","0","30.079999923706055","0","0.08299999684095383","0","0.6000000238418579","0","0.0","0","35.90999984741211","0","0.0","0","430.20001220703125","0","7.982999801635742","0"
"2025-05-24 06:00:00.000","10.109999656677246","0","1020.0999755859375","0","74.38999938964844","0","0.0","0","335.5","0","0.04600000008940697","0","0.8999999761581421","0","0.0","0","20.209999084472656","0","0.0","0","433.3999938964844","0","7.949999809265137","0"
"2025-05-24 06:05:00.000","10.199999809265137","0","1020.0999755859375","0","74.30999755859375","0","0.0","0","186.39999389648438","0","0.4880000054836273","0","1.4329999685287476","0","0.0","0","0.0","0","0.0","0","426.1000061035156","0","7.948999881744385","0"
"2025-05-24 06:10:00.000","10.229999542236328","0","1020.0999755859375","0","74.91999816894531","0","0.0","0","176.6999969482422","0","0.8970000147819519","0","1.5989999771118164","0","0.0","0","5.3379998207092285","0","0.0","0","427.70001220703125","0","8.180000305175781","0"
"2025-05-24 06:15:00.000","10.149999618530273","0","1020.0579833984375","0","75.0","0","0.0","0","161.0","0","0.8939999938011169","0","1.565999984741211","0","0.0","0","10.260000228881836","0","0.0","0","427.20001220703125","0","8.09000015258789","0"
"2025-05-24 06:20:00.000","10.0","0","1020.0670166015625","0","75.25","0","0.0","0","176.6999969482422","0","0.796999990940094","0","1.4989999532699585","0","0.0","0","45.47999954223633","0","0.0","0","428.8999938964844","0","8.109999656677246","0"
"2025-05-24 06:25:00.000","9.930000305175781","0","1020.0999755859375","0","75.83999633789062","0","0.0","0","185.1999969482422","0","1.0169999599456787","0","1.6990000009536743","0","0.0","0","4.394000053405762","0","0.0","0","429.1000061035156","0","8.109999656677246","0"
"2025-05-24 06:30:00.000","10.119999885559082","0","1020.0999755859375","0","76.91000366210938","0","0.0","0","169.3000030517578","0","1.3639999628067017","0","2.0989999771118164","0","0.0","0","20.40999984741211","0","0.0","0","434.79998779296875","0","8.640000343322754","0"
"2025-05-24 06:35:00.000","9.9399995803833","0","1020.0999755859375","0","77.77999877929688","0","0.0","0","168.10000610351562","0","1.2369999885559082","0","1.7330000400543213","0","0.0","0","10.420000076293945","0","0.0","0","435.3999938964844","0","8.670000076293945","0"
"2025-05-24 06:40:00.000","9.770000457763672","0","1020.1220092773438","0","78.70999908447266","0","0.0","0","168.6999969482422","0","1.156000018119812","0","1.6660000085830688","0","0.0","0","11.609999656677246","0","0.0","0","436.70001220703125","0","8.619999885559082","0"
"2025-05-24 06:45:00.000","9.619999885559082","0","1020.2000122070312","0","79.08999633789062","0","0.0","0","163.89999389648438","0","1.5369999408721924","0","1.8990000486373901","0","0.0","0","108.19999694824219","0","0.0","0","437.0","0","8.489999771118164","0"
"2025-05-24 06:50:00.000","9.630000114440918","0","1020.2000122070312","0","79.7300033569336","0","0.0","0","161.8000030517578","0","1.4730000495910645","0","1.9989999532699585","0","0.0","0","14.529999732971191","0","0.0","0","437.1000061035156","0","8.729999542236328","0"
"2025-05-24 06:55:00.000","9.489999771118164","0","1020.2000122070312","0","79.30999755859375","0","0.0","0","172.1999969482422","0","1.2000000476837158","0","1.5329999923706055","0","0.0","0","76.41999816894531","0","0.0","0","438.0","0","8.539999961853027","0"
"2025-05-24 07:00:00.000","9.359999656677246","0","1020.135009765625","0","79.02999877929688","0","0.0","0","172.89999389648438","0","1.4500000476837158","0","1.9329999685287476","0","0.0","0","57.16999816894531","0","0.0","0","437.70001220703125","0","8.359999656677246","0"
"2025-05-24 07:05:00.000","9.289999961853027","0","1020.0999755859375","0","79.77999877929688","0","0.0","0","183.10000610351562","0","1.2910000085830688","0","1.7660000324249268","0","0.0","0","75.47000122070312","0","0.0","0","439.6000061035156","0","8.430000305175781","0"
"2025-05-24 07:10:00.000","9.300000190734863","0","1020.0999755859375","0","80.4000015258789","0","0.0","0","185.60000610351562","0","1.3760000467300415","0","1.9329999685287476","0","0.0","0","78.58000183105469","0","0.0","0","441.20001220703125","0","8.619999885559082","0"
"2025-05-24 07:15:00.000","9.210000038146973","0","1020.1279907226562","0","81.0","0","0.0","0","181.10000610351562","0","1.440999984741211","0","2.1989998817443848","0","0.0","0","77.62000274658203","0","0.0","0","441.3999938964844","0","8.670000076293945","0"
"2025-05-24 07:20:00.000","9.09000015258789","0","1020.2000122070312","0","81.30000305175781","0","0.0","0","183.39999389648438","0","1.281999945640564","0","1.965999960899353","0","0.0","0","34.349998474121094","0","0.0","0","442.3999938964844","0","8.640000343322754","0"
"2025-05-24 07:25:00.000","9.050000190734863","0","1020.1320190429688","0","81.9000015258789","0","0.0","0","192.39999389648438","0","1.3279999494552612","0","1.965999960899353","0","0.0","0","14.1899995803833","0","0.0","0","442.5","0","8.739999771118164","0"
"2025-05-24 07:30:00.000","8.930000305175781","0","1020.0999755859375","0","81.9000015258789","0","0.0","0","185.3000030517578","0","1.4609999656677246","0","2.2320001125335693","0","0.0","0","25.809999465942383","0","0.0","0","442.70001220703125","0","8.640000343322754","0"
"2025-05-24 07:35:00.000","8.869999885559082","0","1020.0999755859375","0","82.0999984741211","0","0.0","0","198.10000610351562","0","0.9929999709129333","0","1.7660000324249268","0","0.0","0","82.5","0","0.0","0","443.3999938964844","0","8.640000343322754","0"
"2025-05-24 07:40:00.000","8.770000457763672","0","1020.0999755859375","0","82.0","0","0.0","0","190.6999969482422","0","1.187000036239624","0","1.8329999446868896","0","0.0","0","41.06999969482422","0","0.0","0","443.20001220703125","0","8.539999961853027","0"
"2025-05-24 07:45:00.000","8.720000267028809","0","1020.0999755859375","0","81.9000015258789","0","0.0","0","189.5","0","1.159999966621399","0","1.6990000009536743","0","0.0","0","45.97999954223633","0","0.0","0","441.70001220703125","0","8.470000267028809","0"
"2025-05-24 07:50:00.000","8.670000076293945","0","1020.0999755859375","0","81.9000015258789","0","0.0","0","190.8000030517578","0","0.8600000143051147","0","1.3329999446868896","0","0.0","0","132.8000030517578","0","0.0","0","443.29998779296875","0","8.4399995803833","0"
"2025-05-24 07:55:00.000","8.649999618530273","0","1020.0999755859375","0","81.4000015258789","0","0.0","0","183.3000030517578","0","1.2050000429153442","0","1.6330000162124634","0","0.0","0","63.52000045776367","0","0.0","0","440.3999938964844","0","8.369999885559082","0"
"2025-05-24 08:00:00.000","8.579999923706055","0","1020.0999755859375","0","81.4000015258789","0","0.0","0","183.10000610351562","0","1.2259999513626099","0","1.8329999446868896","0","0.0","0","44.88999938964844","0","0.0","0","440.29998779296875","0","8.319999694824219","0"
"2025-05-24 08:05:00.000","8.579999923706055","0","1020.094970703125","0","81.5999984741211","0","0.0","0","190.89999389648438","0","1.1260000467300415","0","1.465999960899353","0","0.0","0","42.779998779296875","0","0.0","0","441.0","0","8.359999656677246","0"
"2025-05-24 08:10:00.000","8.59000015258789","0","1020.0","0","81.80000305175781","0","0.0","0","188.60000610351562","0","1.2419999837875366","0","1.7990000247955322","0","0.0","0","26.780000686645508","0","0.0","0","441.79998779296875","0","8.399999618530273","0"
"2025-05-24 08:15:00.000","8.579999923706055","0","1020.0","0","82.19999694824219","0","0.0","0","183.89999389648438","0","1.4240000247955322","0","1.9329999685287476","0","0.0","0","32.06999969482422","0","0.0","0","442.70001220703125","0","8.460000038146973","0"
"2025-05-24 08:20:00.000","8.539999961853027","0","1020.0","0","82.4000015258789","0","0.0","0","190.6999969482422","0","1.4479999542236328","0","2.0329999923706055","0","0.0","0","54.38999938964844","0","0.0","0","443.3999938964844","0","8.460000038146973","0"
"2025-05-24 08:25:00.000","8.510000228881836","0","1019.9550170898438","0","83.0","0","0.0","0","186.3000030517578","0","1.4240000247955322","0","2.2320001125335693","0","0.0","0","111.9000015258789","0","0.0","0","442.8999938964844","0","8.510000228881836","0"
"2025-05-24 08:30:00.000","8.529999732971191","0","1019.9000244140625","0","83.4000015258789","0","0.0","0","193.10000610351562","0","1.5019999742507935","0","2.1659998893737793","0","0.0","0","7.239999771118164","0","0.0","0","443.5","0","8.609999656677246","0"
"2025-05-24 08:35:00.000","8.460000038146973","0","1019.9000244140625","0","83.5999984741211","0","0.0","0","191.5","0","1.4119999408721924","0","1.9989999532699585","0","0.0","0","61.11000061035156","0","0.0","0","444.5","0","8.59000015258789","0"
"2025-05-24 08:40:00.000","8.40999984741211","0","1019.9000244140625","0","84.0999984741211","0","0.0","0","194.60000610351562","0","1.4670000076293945","0","1.9989999532699585","0","0.0","0","28.8799991607666","0","0.0","0","444.6000061035156","0","8.630000114440918","0"
"2025-05-24 08:45:00.000","8.420000076293945","0","1019.8720092773438","0","84.30000305175781","0","0.0","0","199.5","0","1.1410000324249268","0","1.6330000162124634","0","0.0","0","24.479999542236328","0","0.0","0","445.0","0","8.65999984741211","0"
"2025-05-24 08:50:00.000","8.380000114440918","0","1019.7999877929688","0","84.19999694824219","0","0.0","0","197.8000030517578","0","1.2130000591278076","0","1.7330000400543213","0","0.0","0","75.3499984741211","0","0.0","0","444.29998779296875","0","8.600000381469727","0"
"2025-05-24 08:55:00.000","8.3100004196167","0","1019.7999877929688","0","84.0999984741211","0","0.0","0","197.10000610351562","0","0.6010000109672546","0","1.1330000162124634","0","0.0","0","27.010000228881836","0","0.0","0","445.5","0","8.529999732971191","0"
"2025-05-24 09:00:00.000","8.239999771118164","0","1019.7999877929688","0","83.9000015258789","0","0.0","0","200.10000610351562","0","0.37400001287460327","0","0.9660000205039978","0","0.0","0","54.83000183105469","0","0.0","0","444.0","0","8.460000038146973","0"
"2025-05-24 09:05:00.000","8.149999618530273","0","1019.7999877929688","0","83.9000015258789","0","0.0","0","197.0","0","0.4390000104904175","0","0.8659999966621399","0","0.0","0","63.369998931884766","0","0.0","0","443.20001220703125","0","8.390000343322754","0"
"2025-05-24 09:10:00.000","8.100000381469727","0","1019.7999877929688","0","83.9000015258789","0","0.0","0","214.1999969482422","0","0.0","0","0.0","0","0.0","0","39.5","0","0.0","0","448.79998779296875","0","8.420000076293945","0"
"2025-05-24 09:15:00.000","7.991000175476074","0","1019.7930297851562","0","83.9000015258789","0","0.0","0","165.3000030517578","0","0.0","0","0.0","0","0.0","0","57.7400016784668","0","0.0","0","445.70001220703125","0","8.359999656677246","0"
"2025-05-24 09:20:00.000","8.020000457763672","0","1019.7000122070312","0","84.5999984741211","0","0.0","0","194.6999969482422","0","0.5189999938011169","0","1.1660000085830688","0","0.0","0","195.5","0","0.0","0","445.1000061035156","0","8.430000305175781","0"
"2025-05-24 09:25:00.000","8.149999618530273","0","1019.7000122070312","0","84.80000305175781","0","0.0","0","196.8000030517578","0","0.6850000023841858","0","1.2330000400543213","0","0.0","0","19.739999771118164","0","0.0","0","444.70001220703125","0","8.5600004196167","0"
"2025-05-24 09:30:00.000","8.180000305175781","0","1019.7000122070312","0","85.0999984741211","0","0.0","0","204.39999389648438","0","0.5860000252723694","0","1.4329999685287476","0","0.0","0","35.380001068115234","0","0.0","0","445.6000061035156","0","8.600000381469727","0"
"2025-05-24 09:35:00.000","8.170000076293945","0","1019.6129760742188","0","85.19999694824219","0","0.0","0","188.60000610351562","0","0.23600000143051147","0","1.0","0","0.0","0","79.36000061035156","0","0.0","0","447.29998779296875","0","8.640000343322754","0"
"2025-05-24 09:40:00.000","8.100000381469727","0","1019.5999755859375","0","85.30000305175781","0","0.0","0","202.5","0","0.27000001072883606","0","0.9660000205039978","0","0.0","0","54.93000030517578","0","0.0","0","446.79998779296875","0","8.600000381469727","0"
"2025-05-24 09:45:00.000","8.0600004196167","0","1019.5999755859375","0","85.5999984741211","0","0.0","0","182.10000610351562","0","0.1509999930858612","0","0.765999972820282","0","0.0","0","34.02000045776367","0","0.0","0","449.1000061035156","0","8.65999984741211","0"
"2025-05-24 09:50:00.000","8.029999732971191","0","1019.5999755859375","0","86.0","0","0.0","0","204.6999969482422","0","0.640999972820282","0","1.1660000085830688","0","0.0","0","22.270000457763672","0","0.0","0","447.79998779296875","0","8.630000114440918","0"
"2025-05-24 09:55:00.000","8.0","0","1019.5999755859375","0","86.0","0","0.0","0","205.10000610351562","0","0.46799999475479126","0","1.2990000247955322","0","0.0","0","7.997000217437744","0","0.0","0","448.70001220703125","0","8.600000381469727","0"
"2025-05-24 10:00:00.000","7.931000232696533","0","1019.5999755859375","0","86.0","0","0.0","0","202.0","0","0.6119999885559082","0","1.1660000085830688","0","0.0","0","20.290000915527344","0","0.0","0","450.0","0","8.569999694824219","0"
"2025-05-24 10:05:00.000","7.870999813079834","0","1019.5999755859375","0","86.0999984741211","0","0.0","0","202.8000030517578","0","0.48100000619888306","0","1.1660000085830688","0","0.0","0","93.19999694824219","0","0.0","0","449.8999938964844","0","8.520000457763672","0"
"2025-05-24 10:10:00.000","7.870999813079834","0","1019.5999755859375","0","86.0999984741211","0","0.0","0","200.0","0","0.6340000033378601","0","1.3660000562667847","0","0.0","0","101.0999984741211","0","0.0","0","447.6000061035156","0","8.550000190734863","0"
"2025-05-24 10:15:00.000","7.853000164031982","0","1019.5999755859375","0","86.19999694824219","0","0.0","0","209.60000610351562","0","0.7149999737739563","0","1.5329999923706055","0","0.0","0","39.439998626708984","0","0.0","0","447.29998779296875","0","8.510000228881836","0"
"2025-05-24 10:20:00.000","7.828000068664551","0","1019.5969848632812","0","86.4000015258789","0","0.0","0","204.5","0","0.3700000047683716","0","1.065999984741211","0","0.0","0","139.6999969482422","0","0.0","0","447.20001220703125","0","8.489999771118164","0"
"2025-05-24 10:25:00.000","7.861000061035156","0","1019.5","0","86.5","0","0.0","0","199.89999389648438","0","0.824999988079071","0","1.5329999923706055","0","0.0","0","32.599998474121094","0","0.0","0","448.1000061035156","0","8.569999694824219","0"
"2025-05-24 10:30:00.000","7.868000030517578","0","1019.5","0","86.5","0","0.0","0","207.10000610351562","0","0.3790000081062317","0","1.100000023841858","0","0.0","0","53.38999938964844","0","0.0","0","448.1000061035156","0","8.550000190734863","0"
"2025-05-24 10:35:00.000","7.835999965667725","0","1019.5","0","86.5999984741211","0","0.0","0","198.0","0","0.3330000042915344","0","0.9330000281333923","0","0.0","0","89.9000015258789","0","0.0","0","449.3999938964844","0","8.5600004196167","0"
"2025-05-24 10:40:00.000","7.833000183105469","0","1019.4949951171875","0","86.9000015258789","0","0.0","0","197.1999969482422","0","0.9089999794960022","0","1.5329999923706055","0","0.0","0","205.89999389648438","0","0.0","0","449.3999938964844","0","8.600000381469727","0"
"2025-05-24 10:45:00.000","7.875999927520752","0","1019.4000244140625","0","87.0","0","0.0","0","196.3000030517578","0","1.0","0","1.565999984741211","0","0.0","0","135.3000030517578","0","0.0","0","449.20001220703125","0","8.630000114440918","0"
"2025-05-24 10:50:00.000","7.913000106811523","0","1019.4000244140625","0","87.0","0","0.0","0","195.89999389648438","0","0.9490000009536743","0","1.565999984741211","0","0.0","0","78.63999938964844","0","0.0","0","448.29998779296875","0","8.670000076293945","0"
"2025-05-24 10:55:00.000","7.89900016784668","0","1019.4000244140625","0","87.0999984741211","0","0.0","0","194.10000610351562","0","0.46399998664855957","0","1.3329999446868896","0","0.0","0","33.119998931884766","0","0.0","0","449.5","0","8.670000076293945","0"
"2025-05-24 11:00:00.000","7.835000038146973","0","1019.4000244140625","0","86.9000015258789","0","0.0","0","196.8000030517578","0","0.003000000026077032","0","0.16699999570846558","0","0.0","0","73.79000091552734","0","0.0","0","454.5","0","8.619999885559082","0"
"2025-05-24 11:05:00.000","7.806000232696533","0","1019.4000244140625","0","87.30000305175781","0","0.0","0","198.10000610351562","0","0.31299999356269836","0","0.8330000042915344","0","0.0","0","3.010999917984009","0","0.0","0","451.70001220703125","0","8.710000038146973","0"
