"time (UTC)","temp (degC)","qc_temp","do (mg/L)","qc_do","salinity (ppt)","qc_salinity"
"2025-07-10 02:40:21.640","12.388699531555176","0","9.336999893188477","0","30.872699737548828","0"
"2025-07-10 02:45:21.592","12.363900184631348","0","9.392000198364258","0","30.878599166870117","0"
"2025-07-10 02:50:22.705","12.342100143432617","0","9.355999946594238","0","30.88129997253418","0"
"2025-07-10 02:55:21.580","12.374699592590332","0","9.324000358581543","0","30.875499725341797","0"
"2025-07-10 03:00:20.462","12.385100364685059","0","9.338000297546387","0","30.884300231933594","0"
"2025-07-10 03:05:21.400","12.364299774169922","0","9.315999984741211","0","30.877399444580078","0"
"2025-07-10 03:10:21.881","991.0","12","9.347999572753906","0","30.88290023803711","0"
"2025-07-10 03:15:21.777","12.389100074768066","8","9.33899974822998","0","30.88330078125","0"
"2025-07-10 03:25:20.439","12.477899551391602","0","9.326000213623047","0","30.883399963378906","0"
"2025-07-10 03:30:20.333","12.482799530029297","0","9.37399959564209","0","30.875999450683594","0"
"2025-07-10 03:35:21.705","12.467900276184082","0","9.350000381469727","0","30.878299713134766","0"
"2025-07-10 03:40:20.582","12.430100440979004","0","9.295999526977539","0","30.88050079345703","0"
"2025-07-10 03:45:20.504","12.512999534606934","0","9.215999603271484","0","30.875999450683594","0"
"2025-07-10 03:50:20.452","12.687700271606445","0","9.213000297546387","0","30.9158992767334","0"
"2025-07-10 04:00:20.642","12.650300025939941","0","9.387999534606934","0","30.929500579833984","0"
"2025-07-10 04:05:21.169","12.598299980163574","0","9.456999778747559","0","30.917400360107422","0"
"2025-07-10 04:10:20.895","12.583399772644043","0","9.503999710083008","0","30.91900062561035","0"
"2025-07-10 04:15:20.782","12.562399864196777","0","9.487000465393066","0","30.92340087890625","0"
"2025-07-10 04:20:22.850","12.548199653625488","0","9.416000366210938","0","30.919700622558594","0"
"2025-07-10 04:25:20.952","12.570899963378906","0","9.42199993133545","0","30.905399322509766","0"
"2025-07-10 04:30:20.833","12.51099967956543","0","9.406999588012695","0","30.87649917602539","0"
"2025-07-10 04:35:21.400","12.553000450134277","0","9.32800006866455","0","30.85219955444336","0"
"2025-07-10 04:40:20.899","12.576800346374512","0","9.241999626159668","0","30.853700637817383","0"
"2025-07-10 04:45:20.798","12.595999717712402","0","9.173999786376953","0","30.846799850463867","0"
"2025-07-10 04:55:20.751","12.492799758911133","0","8.987000465393066","0","30.911100387573242","0"
"2025-07-10 05:00:20.636","12.479299545288086","0","8.89799976348877","0","30.925600051879883","0"
"2025-07-10 05:05:20.613","12.495200157165527","0","8.894000053405762","0","30.914600372314453","0"
"2025-07-10 05:15:20.800","12.521499633789062","0","8.9399995803833","0","30.895999908447266","0"
"2025-07-10 05:20:22.247","12.419899940490723","0","9.031999588012695","0","30.909299850463867","0"
"2025-07-10 05:25:21.969","12.42140007019043","0","8.946000099182129","0","30.936800003051758","0"
"2025-07-10 05:30:21.249","12.445199966430664","0","8.843000411987305","0","30.954299926757812","0"
"2025-07-10 05:35:21.119","12.466899871826172","0","8.770999908447266","0","30.96579933166504","0"
"2025-07-10 05:40:19.993","12.463399887084961","0","8.736000061035156","0","30.957000732421875","0"
"2025-07-10 05:45:19.925","12.493200302124023","0","8.758999824523926","0","30.95009994506836","0"
"2025-07-10 05:50:19.833","12.44279956817627","0","8.770000457763672","0","30.977500915527344","0"
"2025-07-10 05:55:21.121","12.395400047302246","0","8.720999717712402","0","31.023700714111328","0"
"2025-07-10 06:00:20.290","12.507499694824219","0","8.645000457763672","0","30.95050048828125","0"
"2025-07-10 06:05:20.350","12.5","0","8.682999610900879","0","30.966100692749023","0"
"2025-07-10 06:10:21.299","12.474200248718262","0","8.746999740600586","0","30.96540069580078","0"
"2025-07-10 06:15:21.189","12.406000137329102","0","8.765000343322754","0","30.957599639892578","0"
"2025-07-10 06:25:22.392","12.214099884033203","0","8.711999893188477","0","30.983699798583984","0"
"2025-07-10 06:30:21.292","12.262499809265137","0","8.644000053405762","0","30.97170066833496","0"
"2025-07-10 06:35:21.327","12.102499961853027","0","8.600000381469727","0","30.979000091552734","0"
"2025-07-10 06:40:33.622","-9999.0","1","-9999.0","1","-9999.0","1"
"2025-07-10 06:45:22.510","12.057100296020508","0","8.517000198364258","0","30.987699508666992","0"
"2025-07-10 06:55:20.108","12.046500205993652","0","8.477999687194824","0","30.98240089416504","0"
"2025-07-10 07:00:19.998","12.043600082397461","0","8.454000473022461","0","30.983400344848633","0"
"2025-07-10 07:05:20.540","12.020500183105469","0","8.42300033569336","0","30.98240089416504","0"
"2025-07-10 07:10:21.318","12.149800300598145","0","8.446000099182129","0","30.969499588012695","0"
"2025-07-10 07:15:21.231","12.103699684143066","0","8.522000312805176","0","30.977699279785156","0"
"2025-07-10 07:20:21.789","12.179400444030762","0","8.548999786376953","0","30.956300735473633","0"
"2025-07-10 07:25:22.574","12.128700256347656","0","8.644000053405762","0","30.96179962158203","0"
"2025-07-10 07:30:21.457","12.063899993896484","0","8.682000160217285","0","30.97130012512207","0"
"2025-07-10 07:35:21.452","12.077899932861328","0","8.656999588012695","0","30.97640037536621","0"
"2025-07-10 07:40:21.327","12.077400207519531","0","8.649999618530273","0","30.965299606323242","0"
